auc,auc_abs,ap,tpr@1fpr,tpr@5fpr,tpr@1fpr_abs,poison_rate,auc_target_class,auc_target_class_abs,tpr@1fpr_target_class,tpr@1fpr_target_class_abs,auc_target_class_best,direction,tpr@1fpr_target_class_best,elimination_rate,sacrifice_rate,precision,recall,f1,n_removed,residual_poison_rate,attack,rate,hash,n_bits,family,threshold,detector,rule,t_hash_s,t_detect_s
0.4457897136842105,0.4783801936842105,0.04980319143588648,0.0312,0.0448,0.0312,0.05,0.401973291005291,0.4281372275132276,0.0,0.0,0.598026708994709,-1,0.0,0.1404,0.18690526315789474,0.03803228952215841,0.1404,0.059851649757012536,9229,0.052709033381570236,phash_adaptive,0.05,ahash4,16,spatial,mean,block_collision,mad,0.136,0.04
0.5118516294736841,0.4875278694736842,0.05142445104393059,0.0,0.0572,0.0,0.05,0.4972695026455026,0.48902323809523807,0.0,0.0,0.5027304973544974,-1,0.0168,0.0,0.0022736842105263158,0.0,0.0,0.0,108,0.050108233784975545,phash_adaptive,0.05,ahash4,16,spatial,mean,hash_spectral,mad,0.136,0.043
0.4196491452631579,0.38111361684210526,0.04162581780674886,0.0,0.0008,0.0,0.05,0.40728766137566136,0.4978959153439153,0.0016,0.0016,0.5927123386243387,-1,0.0016,0.0,0.0031789473684210525,0.0,0.0,0.0,151,0.05015145740135208,phash_adaptive,0.05,ahash4,16,spatial,mean,hash_stability,mad,0.136,0.026
0.38101413052631583,0.5021828673684211,0.03651556491432498,0.0,0.0,0.0,0.05,0.35841989417989417,0.4977321481481482,0.0024,0.0084,0.6415801058201058,-1,0.0084,0.0,0.0005684210526315789,0.0,0.0,0.0,27,0.05002701458787746,phash_adaptive,0.05,ahash16,256,spatial,mean,bit_llr,mad,0.192,0.093
0.4091618652631579,0.3506422105263158,0.05329512113284465,0.0,0.0,0.0,0.05,0.40130611640211633,0.5986938835978836,0.0,0.0,0.5986938835978837,-1,0.0,0.0,0.29547368421052633,0.0,0.0,0.0,14035,0.06951202558042541,phash_adaptive,0.05,ahash16,256,spatial,mean,bit_em,mad,0.192,0.895
0.3889179578947368,0.510295107368421,0.03843176313632034,0.006,0.0364,0.006,0.05,0.33220804232804235,0.5024253968253968,0.0032,0.0032,0.6677919576719576,-1,0.042,0.0,0.0,0.0,0.0,0.0,0,0.05,phash_adaptive,0.05,ahash16,256,spatial,mean,hamming_knn,mad,0.192,0.452
0.5373317515789473,0.19727682947368422,0.062485582108128684,0.0,0.0,0.0,0.05,0.40497282539682544,0.40497282539682544,0.0028,0.0028,0.5950271746031746,-1,0.0028,0.014,0.1619157894736842,0.004530157908361377,0.014,0.006845296303539996,7726,0.05831007238491744,phash_adaptive,0.05,ahash16,256,spatial,mean,hamming_ball,mad,0.192,0.441
0.2901670484210527,0.70675344,0.03876249164446738,0.0,0.0,0.044,0.05,0.37594421164021163,0.610578962962963,0.0,0.0332,0.6240557883597884,-1,0.0332,0.548,0.08214736842105264,0.25986342943854324,0.548,0.35254760679361813,5272,0.025263816848506527,phash_adaptive,0.05,ahash16,256,spatial,mean,block_collision,mad,0.192,0.688
0.5049323452631579,0.4618241136842105,0.048646735903707605,0.0028,0.0412,0.0028,0.05,0.47879843386243387,0.4529745185185185,0.0048,0.0048,0.5212015661375662,-1,0.01,0.0,0.0006526315789473684,0.0,0.0,0.0,31,0.050031019231923796,phash_adaptive,0.05,ahash16,256,spatial,mean,hash_spectral,mad,0.192,0.056
0.4755521852631579,0.5230876421052632,0.04879840216691342,0.0108,0.0528,0.014,0.05,0.4636180317460318,0.5189968253968255,0.0044,0.0036,0.5363819682539682,-1,0.01,0.0008,0.0013473684210526316,0.030303030303030304,0.0008,0.001558846453624318,66,0.05002603436536228,phash_adaptive,0.05,ahash16,256,spatial,mean,hash_stability,mad,0.192,0.033
0.46857794105263156,0.49131557894736844,0.044483637447697136,0.0028,0.0236,0.0028,0.05,0.503877164021164,0.46339521693121694,0.0368,0.0004,0.503877164021164,1,0.0368,0.0,0.0005263157894736842,0.0,0.0,0.0,25,0.05002501250625312,phash_adaptive,0.05,ahash32,1024,spatial,mean,bit_llr,mad,0.349,0.238
0.3263978442105263,0.5425117810526315,0.04744700526099627,0.0,0.0,0.0,0.05,0.37691978835978834,0.6230802116402117,0.0,0.0,0.6230802116402117,-1,0.0,0.0,0.14926315789473685,0.0,0.0,0.0,7090,0.05826147751106968,phash_adaptive,0.05,ahash32,1024,spatial,mean,bit_em,mad,0.349,4.047
0.36434081684210523,0.4783943031578948,0.03587878452965831,0.0032,0.0188,0.0032,0.05,0.2877018412698413,0.4637313862433863,0.0016,0.0016,0.7122981587301587,-1,0.0096,0.0,2.105263157894737e-05,0.0,0.0,0.0,1,0.0500010000200004,phash_adaptive,0.05,ahash32,1024,spatial,mean,hamming_knn,mad,0.349,0.547
0.468529347368421,0.22564567578947364,0.05537043467011074,0.0,0.0,0.0,0.05,0.3770095661375661,0.3770095661375661,0.0028,0.0028,0.6229904338624339,-1,0.0028,0.01,0.1428,0.003672150411280846,0.01,0.0053717232488182205,6808,0.05730227819966661,phash_adaptive,0.05,ahash32,1024,spatial,mean,hamming_ball,mad,0.349,0.532
0.32426089684210535,0.710680467368421,0.03951930945818417,0.0,0.0,0.0124,0.05,0.3390235767195767,0.6166091851851851,0.0,0.0872,0.6609764232804233,-1,0.0872,0.526,0.16132631578947368,0.14646914680329695,0.526,0.229133995469594,8978,0.02888693871581103,phash_adaptive,0.05,ahash32,1024,spatial,mean,block_collision,mad,0.349,2.926
0.4914722021052632,0.4495828631578947,0.04661949524923789,0.0044,0.0368,0.0044,0.05,0.4506769100529101,0.4264699259259259,0.0032,0.0032,0.5493230899470899,-1,0.01,0.0,0.00048421052631578945,0.0,0.0,0.0,23,0.05002301058486904,phash_adaptive,0.05,ahash32,1024,spatial,mean,hash_spectral,mad,0.349,0.185
0.5145996294736842,0.5036560800000001,0.051304801202006506,0.0028,0.042,0.004,0.05,0.513218455026455,0.49967944973544975,0.0,0.0,0.513218455026455,1,0.0044,0.0,0.001663157894736842,0.0,0.0,0.0,79,0.0500791250175277,phash_adaptive,0.05,ahash32,1024,spatial,mean,hash_stability,mad,0.349,0.036
0.4251473978947369,0.499723427368421,0.0401932461709108,0.0,0.0208,0.0,0.05,0.396208,0.5051713439153439,0.004,0.012,0.603792,-1,0.012,0.0,0.0012210526315789474,0.0,0.0,0.0,58,0.050058067358135436,phash_adaptive,0.05,mhash,64,spatial,median,bit_llr,mad,0.171,0.058
0.44583679157894746,0.4687627368421053,0.04746151253299717,0.0,0.0,0.0,0.05,0.4242487619047619,0.5421199153439153,0.0,0.0,0.5757512380952381,-1,0.0,0.0,0.3276842105263158,0.0,0.0,0.0,15565,0.0726005517641934,phash_adaptive,0.05,mhash,64,spatial,median,bit_em,mad,0.171,0.294
0.4379184421052632,0.49816819789473676,0.04425903607574369,0.0092,0.0496,0.0092,0.05,0.3903042116402116,0.48289049735449735,0.0028,0.0,0.6096957883597884,-1,0.0252,0.0,4.210526315789474e-05,0.0,0.0,0.0,2,0.0500020000800032,phash_adaptive,0.05,mhash,64,spatial,median,hamming_knn,mad,0.171,0.436
