auc,auc_abs,ap,tpr@1fpr,tpr@5fpr,tpr@1fpr_abs,poison_rate,auc_target_class,auc_target_class_abs,tpr@1fpr_target_class,tpr@1fpr_target_class_abs,auc_target_class_best,direction,tpr@1fpr_target_class_best,elimination_rate,sacrifice_rate,precision,recall,f1,n_removed,residual_poison_rate,attack,rate,hash,n_bits,family,threshold,detector,rule,t_hash_s,t_detect_s
0.38380667336683416,0.5506934271356783,0.004297262775550765,0.0,0.0,0.0,0.005,0.42185119646088876,0.5562143575306656,0.0,0.0,0.5781488035391112,-1.0,0.0,0.608,0.3739899497487437,0.008103209297366456,0.608,0.015993265993265993,18758,0.003136803021573523,phash_adaptive,0.005,whash_haar,64,wavelet,median,bit_em,mad,0.623,0.29
0.3923673969849247,0.5320353366834171,0.004025011075902568,0.008,0.048,0.008,0.005,0.3716183390307662,0.5203309873315906,0.0,0.0,0.6283816609692339,-1.0,0.016,0.0,4.020100502512563e-05,0.0,0.0,0.0,2,0.00500020000800032,phash_adaptive,0.005,whash_haar,64,wavelet,median,hamming_knn,mad,0.623,0.437
0.38652261306532665,0.45924787939698497,0.005363894229790469,0.032,0.068,0.032,0.005,0.41280715865674644,0.4380739995978283,0.0,0.0,0.5871928413432536,-1.0,0.0,0.116,0.17780904522613064,0.003267605633802817,0.116,0.0063561643835616435,8875,0.005373860182370821,phash_adaptive,0.005,whash_haar,64,wavelet,median,hamming_ball,mad,0.623,0.432
0.4088796783919598,0.4677990753768844,0.004226790962601686,0.0,0.02,0.0,0.005,0.39141886185401176,0.46563965413231456,0.0,0.0,0.6085811381459882,-1.0,0.024,0.136,0.10237185929648242,0.006631558416227814,0.136,0.012646457132229868,5127,0.004813585006574109,phash_adaptive,0.005,whash_haar,64,wavelet,median,block_collision,mad,0.623,0.159
0.44609841206030154,0.4768117386934674,0.004249270303843125,0.0,0.024,0.0,0.005,0.4381363362155641,0.48471184395736977,0.004,0.004,0.5618636637844359,-1.0,0.012,0.0,0.00030150753768844223,0.0,0.0,0.0,15,0.00500150045013504,phash_adaptive,0.005,whash_haar,64,wavelet,median,hash_spectral,mad,0.623,0.045
0.39691798994974875,0.5665971859296483,0.004037174173637676,0.004,0.032,0.004,0.005,0.39680112608083645,0.5558021315101549,0.008,0.008,0.6031988739191636,-1.0,0.02,0.0,0.0020301507537688443,0.0,0.0,0.0,101,0.005010120443295457,phash_adaptive,0.005,whash_haar,64,wavelet,median,hash_stability,mad,0.623,0.027
0.42236747738693464,0.47720100502512564,0.003947587207260515,0.0,0.0,0.0,0.005,0.41695435350894827,0.48722742811180375,0.008,0.004,0.5830456464910517,-1.0,0.008,0.0,0.004221105527638191,0.0,0.0,0.0,210,0.00502108857200241,phash_adaptive,0.005,whash_db4,169,wavelet,median,bit_llr,mad,1.588,0.076
0.43756980904522613,0.3510525025125628,0.00553407844986513,0.0,0.0,0.0,0.005,0.4443563241504123,0.5556436758495878,0.0,0.0,0.5556436758495877,-1.0,0.0,0.0,0.3448241206030151,0.0,0.0,0.0,17155,0.007611508601004719,phash_adaptive,0.005,whash_db4,169,wavelet,median,bit_em,mad,1.588,0.599
0.4212281407035176,0.4776839798994975,0.00402278243682091,0.0,0.008,0.0,0.005,0.4094059923587372,0.48465594208727125,0.008,0.016,0.5905940076412628,-1.0,0.028,0.0,0.0,0.0,0.0,0.0,0,0.005,phash_adaptive,0.005,whash_db4,169,wavelet,median,hamming_knn,mad,1.588,0.455
0.5012033366834171,0.3575340301507537,0.005259265852116804,0.0,0.0,0.0,0.005,0.46088839734566656,0.46088839734566656,0.004,0.004,0.5391116026543334,-1.0,0.004,0.02,0.11290452261306533,0.0008893632159373888,0.02,0.0017029972752043597,5622,0.00552075352652215,phash_adaptive,0.005,whash_db4,169,wavelet,median,hamming_ball,mad,1.588,0.448
